instance_id;figure_id;image_file;dynamic_prompt;answer_options;figure_type;qa_pair_type;caption;question;gold;prediction;rouge1_precision;rouge1_recall;rouge1_fmeasure;rougeL_precision;rougeL_recall;rougeL_fmeasure;bertscore_precision;bertscore_recall;bertscore_f1
6acc2a4b3bbaa3cbba93ba68cc0ec3ae;S19-2111.pdf-Figure5;S19-2111.pdf-Figure5.png;"You are looking at a confusion matrix.
The caption is: 'Figure 5: Sub-task B, HAD-Tubingen LSTM + Preprocessing.'.
Question: Do larger numbers in the cells always correspond to a higher value on the gradient bar?
[Data-only cue] Focus your response more on numeric or textual values.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Please answer with 'Yes' or 'No' only.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];confusion matrix;closed-ended finite answer set binary non-visual;Figure 5: Sub-task B, HAD-Tubingen LSTM + Preprocessing.;Do larger numbers in the cells always correspond to a higher value on the gradient bar?;No;No;1.0;1.0;1.0;1.0;1.0;1.0;1.0000004768371582;1.0000004768371582;1.0000004768371582
76d42ac8d08033199459d0d2f44357f5;Y16-2010.pdf-Figure1;Y16-2010.pdf-Figure1.png;"You are looking at a Graph.
The caption is: 'Figure 1: Example of preordering.'.
Question: How many vertical lines are drawn from the left side to the right side?
[Visual cue] Pay attention to color, position, shape, size, height, or direction.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Respond with a concise, one-word or very short phrase. No full sentences, no explanations.
If the response is numeric, use digits only and include any units or suffixes (e.g., %, kg, $).
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];Graph;closed-ended infinite answer set visual;Figure 1: Example of preordering.;How many vertical lines are drawn from the left side to the right side?;3;The answer is: 2;0.0;0.0;0.0;0.0;0.0;0.0;0.802977979183197;0.8480220437049866;0.8248855471611023
bf3c67a3db9ee28dd8dd9bae8db09833;W14-3112.pdf-Figure1;W14-3112.pdf-Figure1.png;"You are looking at a Graph with 10 subfigures.
The caption is: 'Figure 1: A sample GIB layout from (Rodrigues et al., 2011). The layout visualizes clusters distributed in a treemap structure where the partitions are based on the size of the clusters.'.
Question: What is the color of the cluster in the bottom left corner?
[Visual cue] Pay attention to color, position, shape, size, height, or direction.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Respond with a concise, one-word or very short phrase. No full sentences, no explanations.
If the response is numeric, use digits only and include any units or suffixes (e.g., %, kg, $).
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];Graph;closed-ended infinite answer set visual;Figure 1: A sample GIB layout from (Rodrigues et al., 2011). The layout visualizes clusters distributed in a treemap structure where the partitions are based on the size of the clusters.;What is the color of the cluster in the bottom left corner?;Green;The color of the cluster in the bottom left corner is green.;0.08333333333333333;1.0;0.15384615384615385;0.08333333333333333;1.0;0.15384615384615385;0.7965062856674194;0.8338813185691833;0.814765453338623
9f9f0fc2cfdd967839bd3521e8157da7;2007.07860v1-Figure4-1;2007.07860v1-Figure4-1.png;"You are looking at a line chart with 2 subfigures.
The caption is: 'Figure 4: Crowdflower-Gender Evaluation 1. Fraction of non-brand posts by male user accounts in summaries generated by standard summarization algorithms (a) and our framework (b).'.
Question: Which summarization algorithm is associated with the line labeled 'Centroid-Word2Vec-balanced'?
[Data-only cue] Focus your response more on numeric or textual values.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Respond with a concise, one-word or very short phrase. No full sentences, no explanations.
If the response is numeric, use digits only and include any units or suffixes (e.g., %, kg, $).
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];line chart;closed-ended infinite answer set non-visual;Figure 4: Crowdflower-Gender Evaluation 1. Fraction of non-brand posts by male user accounts in summaries generated by standard summarization algorithms (a) and our framework (b).;Which summarization algorithm is associated with the line labeled 'Centroid-Word2Vec-balanced'?;Our framework;The summarization algorithm associated with the line labeled 'Centroid-Word2Vec-balanced' is the Centroid-Word2Vec-balanced algorithm.;0.0;0.0;0.0;0.0;0.0;0.0;0.789665937423706;0.8475090265274048;0.8175656199455261
7e045cc686098f3bf59ae4d1aefd1bf6;2002.10375v2-Figure2-1;2002.10375v2-Figure2-1.png;"You are looking at a line chart.
The caption is: 'Figure 2. Accuracy of two discriminators: one is given access to the source context x while the other is not. The x-axis corresponds to the length of the discriminated sub-sequences.'.
Question: What is the accuracy value of the blue line at t=120?
[Visual cue] Pay attention to color, position, shape, size, height, or direction.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Available options: {'A': '0.95', 'B': '0.85', 'C': '0.75', 'D': 'between 0.95 and 100'}.
Respond only with the corresponding option keyword(s) (e.g., 'A' or 'A,B' if multiple apply, without space between).
Do not include explanations, full sentences, or option text.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Evaluate the provided answer choices and select the best one
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";"[{""A"": ""0.95"", ""B"": null, ""C"": null, ""D"": null}, {""A"": null, ""B"": ""0.85"", ""C"": null, ""D"": null}, {""A"": null, ""B"": null, ""C"": ""0.75"", ""D"": null}, {""A"": null, ""B"": null, ""C"": null, ""D"": ""between 0.95 and 100""}]";line chart;closed-ended finite answer set non-binary visual;Figure 2. Accuracy of two discriminators: one is given access to the source context x while the other is not. The x-axis corresponds to the length of the discriminated sub-sequences.;What is the accuracy value of the blue line at t=120?;D;The blue line represents the discriminator with context. At t=120, the accuracy value of the blue line is about 0.95.. So, the answer is A.;0.0;0.0;0.0;0.0;0.0;0.0;0.7989851236343384;0.81556236743927;0.8071886301040649
3eaf2f448521399a15cf88e15ba72b1e;1905.04914v1-Figure6-1;1905.04914v1-Figure6-1.png;"You are looking at a line chart with 2 subfigures.
The caption is: 'Figure 6. Comparison of degree distributions of the entity alignment datasets extracted by different methods'.
Question: Which of the methods, in '(b) Wikidata' plot have a cumulative distribution of 8 at degree 5?
[Data-only cue] Focus your response more on numeric or textual values.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Available options: {'A': 'SRPRS (normal)', 'B': 'BootEA', 'C': 'DBpedia', 'D': 'JAPE'}.
Respond only with the corresponding option keyword(s) (e.g., 'A' or 'A,B' if multiple apply, without space between).
Do not include explanations, full sentences, or option text.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Evaluate the provided answer choices and select the best one
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";"[{""A"": ""SRPRS (normal)"", ""B"": null, ""C"": null, ""D"": null}, {""A"": null, ""B"": ""BootEA"", ""C"": null, ""D"": null}, {""A"": null, ""B"": null, ""C"": ""DBpedia"", ""D"": null}, {""A"": null, ""B"": null, ""C"": null, ""D"": ""JAPE""}]";line chart;closed-ended finite answer set non-binary non-visual;Figure 6. Comparison of degree distributions of the entity alignment datasets extracted by different methods;Which of the methods, in '(b) Wikidata' plot have a cumulative distribution of 8 at degree 5?;A;The correct answer is: 'C'.;0.0;0.0;0.0;0.0;0.0;0.0;0.7961246967315674;0.8471948504447937;0.8208661675453186
4925f7580567fd94d65642c5e55100b4;2010.12487v1-Figure13-1;2010.12487v1-Figure13-1.png;"You are looking at a box plot with 2 subfigures.
The caption is: 'Figure 13: Influence of the number of perturbed samples on the explanation given for a small decision tree on a Yelp review (ν = 0.25, nexp = 100, d = 29). Left panel: n = 50, right panel: n = 8000. Empirical values are less likely to be close to the theoretical predictions for small n.'.
Question: Which of the following values has no word with theoretical prediction equal to it?
[Data-only cue] Focus your response more on numeric or textual values.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Available options: {'A': '0.00', 'B': '0.20', 'C': '0.40', 'D': '0.60'}.
Respond only with the corresponding option keyword(s) (e.g., 'A' or 'A,B' if multiple apply, without space between).
Do not include explanations, full sentences, or option text.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Evaluate the provided answer choices and select the best one
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";"[{""A"": ""0.00"", ""B"": null, ""C"": null, ""D"": null}, {""A"": null, ""B"": ""0.20"", ""C"": null, ""D"": null}, {""A"": null, ""B"": null, ""C"": ""0.40"", ""D"": null}, {""A"": null, ""B"": null, ""C"": null, ""D"": ""0.60""}]";box plot;closed-ended finite answer set non-binary non-visual;Figure 13: Influence of the number of perturbed samples on the explanation given for a small decision tree on a Yelp review (ν = 0.25, nexp = 100, d = 29). Left panel: n = 50, right panel: n = 8000. Empirical values are less likely to be close to the theoretical predictions for small n.;Which of the following values has no word with theoretical prediction equal to it?;C;The answer is: B;0.0;0.0;0.0;0.0;0.0;0.0;0.7963995337486267;0.8436839580535889;0.819360077381134
624694491ef57d9e5f2b134b9dafec78;1904.03670v2-Figure3-1;1904.03670v2-Figure3-1.png;"You are looking at a line chart with 2 subfigures.
The caption is: 'Figure 3: Accuracy on the validation set over time for models trained on (a) the full SLU dataset or (b) 10% of the dataset.'.
Question: Do the lines in the right graph ever reach higher than the maximum height of the lines on the left graph?
[Visual cue] Pay attention to color, position, shape, size, height, or direction.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Please answer with 'Yes' or 'No' only.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];line chart;closed-ended finite answer set binary visual;Figure 3: Accuracy on the validation set over time for models trained on (a) the full SLU dataset or (b) 10% of the dataset.;Do the lines in the right graph ever reach higher than the maximum height of the lines on the left graph?;No;Yes;0.0;0.0;0.0;0.0;0.0;0.0;0.9992687702178955;0.9992687702178955;0.9992687702178955
dfdc8bb5ad7d6e96c1e1f5dbd185b138;1702.06216v2-Figure1-1;1702.06216v2-Figure1-1.png;"You are looking at a line chart.
The caption is: 'Fig. 1. Training curves, stopping points, and mean stopping point for the Random models'.
Question: How was the F1-score calculated, and how does it influence the results?
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];line chart;unanswerable;Fig. 1. Training curves, stopping points, and mean stopping point for the Random models;How was the F1-score calculated, and how does it influence the results?;It is not possible to answer this question based only on the provided data.;It is not possible to answer this question based only on the provided data.;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
96fe9c0a3afba5b68cf3d2c2490522a7;W12-4701.pdf-Figure8;W12-4701.pdf-Figure8.png;"You are looking at a tree.
The caption is: 'Figure 8: Samanakalkatvam'.
Question: Is the oval labeled 'piban' connected to the oval labeled 'bālakaḥ' by an arrow?
[Visual cue] Pay attention to color, position, shape, size, height, or direction.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Please answer with 'Yes' or 'No' only.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];tree;closed-ended finite answer set binary visual;Figure 8: Samanakalkatvam;Is the oval labeled 'piban' connected to the oval labeled 'bālakaḥ' by an arrow?;No;No;1.0;1.0;1.0;1.0;1.0;1.0;1.0000004768371582;1.0000004768371582;1.0000004768371582
4aeb3b7133b57e7fa1dc28333ddab69a;1907.00488v1-Figure4.7-1;1907.00488v1-Figure4.7-1.png;"You are looking at a line chart with 2 subfigures.
The caption is: 'Figure 4.7: Two-epoch model likelihoods. Fisher maximum-likelihood estimation for a 2-epoch BEE model over the text-to-text and text-to-past k = 80 models of 647 of Darwin’s readings. The darker line indicates the window of the 5-year minimum epoch length. Note the phase transition at the 325th volume in the text-to-past case (bottom) and the 548th volume in the text-to-text case (top). Note also that the text-topast case comes close to transition at the 548th volume as well, indicating the strength of the transition to exploration in the third epoch on both local and global scales.'.
Question: At approximately what volume number does the line in both graphs become bold and black?
[Visual cue] Pay attention to color, position, shape, size, height, or direction.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Available options: {'A': '125', 'B': '150', 'C': '175', 'D': '200'}.
Respond only with the corresponding option keyword(s) (e.g., 'A' or 'A,B' if multiple apply, without space between).
Do not include explanations, full sentences, or option text.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Evaluate the provided answer choices and select the best one
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";"[{""A"": ""125"", ""B"": null, ""C"": null, ""D"": null}, {""A"": null, ""B"": ""150"", ""C"": null, ""D"": null}, {""A"": null, ""B"": null, ""C"": ""175"", ""D"": null}, {""A"": null, ""B"": null, ""C"": null, ""D"": ""200""}]";line chart;closed-ended finite answer set non-binary visual;Figure 4.7: Two-epoch model likelihoods. Fisher maximum-likelihood estimation for a 2-epoch BEE model over the text-to-text and text-to-past k = 80 models of 647 of Darwin’s readings. The darker line indicates the window of the 5-year minimum epoch length. Note the phase transition at the 325th volume in the text-to-past case (bottom) and the 548th volume in the text-to-text case (top). Note also that the text-topast case comes close to transition at the 548th volume as well, indicating the strength of the transition to exploration in the third epoch on both local and global scales.;At approximately what volume number does the line in both graphs become bold and black?;C;The line in both graphs becomes bold and black at the 325th volume in the text-to-past case (bottom) and the 548th volume in the text-to-text case (top). . Based on the provided data, the correct answer is: C;0.024390243902439025;1.0;0.047619047619047616;0.024390243902439025;1.0;0.047619047619047616;0.7651072144508362;0.8182567954063416;0.7907899618148804
1dea16fe0391602d8971fe0bb39db250;W14-0212.pdf-Figure4;W14-0212.pdf-Figure4.png;"You are looking at a box plot.
The caption is: 'Figure 4: User answer response delay under three conditions.'.
Question: How many conditions are compared in Figure 4?
[Data-only cue] Focus your response more on numeric or textual values.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Respond with a concise, one-word or very short phrase. No full sentences, no explanations.
If the response is numeric, use digits only and include any units or suffixes (e.g., %, kg, $).
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];box plot;closed-ended infinite answer set non-visual;Figure 4: User answer response delay under three conditions.;How many conditions are compared in Figure 4?;Three;The box plot in Figure 4 compares three conditions.;0.1111111111111111;1.0;0.19999999999999998;0.1111111111111111;1.0;0.19999999999999998;0.8020445108413696;0.8257914185523987;0.8137446641921997
64e0dba09afae9d1d12dfc1abbc48023;2020.acl-main.428.pdf-Figure3;2020.acl-main.428.pdf-Figure3.png;"You are looking at a scatter plot.
The caption is: 'Figure 3: ELI5: Perplexity vs. context repeats as a function of  in the context unlikelihood objective.'.
Question: What is the exact PPL value for the data point with ELI5 Context Repeats of 0.015 and α value of 0.3?
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];scatter plot;unanswerable;Figure 3: ELI5: Perplexity vs. context repeats as a function of  in the context unlikelihood objective.;What is the exact PPL value for the data point with ELI5 Context Repeats of 0.015 and α value of 0.3?;It is not possible to answer this question based only on the provided data.;It is not possible to answer this question based only on the provided data.;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
3daf27830bb03f2f4f6a0cdbab75b005;2020.acl-main.493.pdf-Figure10;2020.acl-main.493.pdf-Figure10.png;"You are looking at a scatter plot.
The caption is: 'Figure 10: t-SNE visualization of syntactic differences in all languages we study, projected to 32 dimensions using PCA.'.
Question: What color represents the syntactic category 'det' in the t-SNE visualization?
[Visual cue] Pay attention to color, position, shape, size, height, or direction.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Respond with a concise, one-word or very short phrase. No full sentences, no explanations.
If the response is numeric, use digits only and include any units or suffixes (e.g., %, kg, $).
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];scatter plot;closed-ended infinite answer set visual;Figure 10: t-SNE visualization of syntactic differences in all languages we study, projected to 32 dimensions using PCA.;What color represents the syntactic category 'det' in the t-SNE visualization?;Green;The color representing the syntactic category 'det' in the t-SNE visualization is green.;0.07142857142857142;1.0;0.13333333333333333;0.07142857142857142;1.0;0.13333333333333333;0.7879272699356079;0.8183377385139465;0.8028446435928345
a642755d690b7ae9068d5ab0f88b7191;2002.10375v2-Figure2-1;2002.10375v2-Figure2-1.png;"You are looking at a line chart.
The caption is: 'Figure 2. Accuracy of two discriminators: one is given access to the source context x while the other is not. The x-axis corresponds to the length of the discriminated sub-sequences.'.
Question: Is the label of y-axis 'classification precision'?
[Data-only cue] Focus your response more on numeric or textual values.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Please answer with 'Yes' or 'No' only.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Ensure the answer is either Yes or No as required
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";[];line chart;closed-ended finite answer set binary non-visual;Figure 2. Accuracy of two discriminators: one is given access to the source context x while the other is not. The x-axis corresponds to the length of the discriminated sub-sequences.;Is the label of y-axis 'classification precision'?;No;Yes;0.0;0.0;0.0;0.0;0.0;0.0;0.9992687702178955;0.9992687702178955;0.9992687702178955
0cba32b024551086faaedb3265b600b6;1106.4571v1-Figure16-1;1106.4571v1-Figure16-1.png;"You are looking at a line chart.
The caption is: 'Figure 16: Baseline Artificial Corpus'.
Question: How many dots are there before training example 200?
[Visual cue] Pay attention to color, position, shape, size, height, or direction.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Available options: {'A': '3', 'B': '5', 'C': '1', 'D': '4'}.
Respond only with the corresponding option keyword(s) (e.g., 'A' or 'A,B' if multiple apply, without space between).
Do not include explanations, full sentences, or option text.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Evaluate the provided answer choices and select the best one
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";"[{""A"": ""3"", ""B"": null, ""C"": null, ""D"": null}, {""A"": null, ""B"": ""5"", ""C"": null, ""D"": null}, {""A"": null, ""B"": null, ""C"": ""1"", ""D"": null}, {""A"": null, ""B"": null, ""C"": null, ""D"": ""4""}]";line chart;closed-ended finite answer set non-binary visual;Figure 16: Baseline Artificial Corpus;How many dots are there before training example 200?;A;The dots before training example 200 are part of the 'Precision' line. By visually inspecting the graph, it appears that there are 5 dots before training example 200. Therefore, the answer is 'B'.;0.0;0.0;0.0;0.0;0.0;0.0;0.7910468578338623;0.8316621780395508;0.8108462691307068
66f7c0f148b253a969b5df3e0df8f577;W14-0212.pdf-Figure4;W14-0212.pdf-Figure4.png;"You are looking at a box plot.
The caption is: 'Figure 4: User answer response delay under three conditions.'.
Question: Considering the boxplots in Figure 4, which conditions show a median user response delay (red line inside the box) below 1500 ms?
[Visual cue] Pay attention to color, position, shape, size, height, or direction.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Available options: {'A': 'Leftmost condition', 'B': 'Rightmost condition', 'C': 'Middle condition', 'D': 'None of the above'}.
Respond only with the corresponding option keyword(s) (e.g., 'A' or 'A,B' if multiple apply, without space between).
Do not include explanations, full sentences, or option text.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Evaluate the provided answer choices and select the best one
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";"[{""A"": ""Leftmost condition"", ""B"": null, ""C"": null, ""D"": null}, {""A"": null, ""B"": ""Rightmost condition"", ""C"": null, ""D"": null}, {""A"": null, ""B"": null, ""C"": ""Middle condition"", ""D"": null}, {""A"": null, ""B"": null, ""C"": null, ""D"": ""None of the above""}]";box plot;closed-ended finite answer set non-binary visual;Figure 4: User answer response delay under three conditions.;Considering the boxplots in Figure 4, which conditions show a median user response delay (red line inside the box) below 1500 ms?;A,B,C;The answer is 'C'.;0.25;0.3333333333333333;0.28571428571428575;0.25;0.3333333333333333;0.28571428571428575;0.8202351331710815;0.8149697780609131;0.8175939917564392
fcebc97ec007210ad0f397d137aeed8c;2010.09233v2-Figure10-1;2010.09233v2-Figure10-1.png;"You are looking at a line chart with 4 subfigures.
The caption is: 'Figure 10: k-NN accuracy in the visualization space by PLSV-VAE with different RBFs (k = 10).'.
Question: Which RBFs show a decreasing trend in accuracy as the number of topics increases in the ARXIV dataset?
[Data-only cue] Focus your response more on numeric or textual values.
Use information from the caption when it directly supports your answer; otherwise, focus on data present in the visual itself.
Available options: {'A': 'Gaussian', 'B': 'Inverse quadratic', 'C': 'Inverse multiquadratic', 'D': 'All of the above'}.
Respond only with the corresponding option keyword(s) (e.g., 'A' or 'A,B' if multiple apply, without space between).
Do not include explanations, full sentences, or option text.
If the answer cannot be inferred from the figure and caption, please reply with the sentence: 'It is not possible to answer this question based only on the provided data.'
<thinking> Reasoning (do NOT respond yet)
Step 1 Identify the figure type and its axes/legend.
Step 2 Locate the graphical elements relevant to the question.
Step 3 Extract the key-value information.
Step 4 Determine the required values or qualitative trends.
Step 5 Integrate insights from the caption when necessary.
Step 6 Evaluate the provided answer choices and select the best one
Step 7 Produce the concise answer following the formatting rules above.

Final respond:";"[{""A"": ""Gaussian"", ""B"": null, ""C"": null, ""D"": null}, {""A"": null, ""B"": ""Inverse quadratic"", ""C"": null, ""D"": null}, {""A"": null, ""B"": null, ""C"": ""Inverse multiquadratic"", ""D"": null}, {""A"": null, ""B"": null, ""C"": null, ""D"": ""All of the above""}]";line chart;closed-ended finite answer set non-binary non-visual;Figure 10: k-NN accuracy in the visualization space by PLSV-VAE with different RBFs (k = 10).;Which RBFs show a decreasing trend in accuracy as the number of topics increases in the ARXIV dataset?;A;The correct answer is 'D'.. The ARXIV dataset is represented in graph 'd) ARXIV' in the figure. The lines for Gaussian, Inverse quadratic, and Inverse multiquadratic RBFs are shown in the graph. The Inverse quadratic line (red) shows a decreasing trend in accuracy as the number of topics increases from 25 to 100, and then it stabilizes. The other RBFs do not show a decreasing trend in accuracy as the number of topics increases.;0.013513513513513514;1.0;0.026666666666666665;0.013513513513513514;1.0;0.026666666666666665;0.7576842308044434;0.8288277983665466;0.7916608452796936
